Actual,Predicted
92.0,76.8721
97.99999999999999,76.8475
97.99999999999999,76.821396
96.99999999999999,76.795166
96.99999999999999,76.77002
96.99999999999999,76.74608
95.00000000000001,76.72068
100.0,76.69517
100.0,76.67069
97.99999999999999,76.64742
97.99999999999999,76.62271
97.99999999999999,76.597885
92.0,76.574104
90.0,76.55146
90.0,76.52741
89.0,76.50327
89.0,76.480125
89.0,76.45812
88.0,76.434746
86.0,76.41127
84.0,76.38876
77.0,76.367355
75.0,76.34464
75.0,76.321815
70.0,76.29994
67.0,76.27914
66.0,76.25705
63.0,76.23486
58.00000000000001,76.2136
58.00000000000001,76.193375
56.0,76.17191
54.0,76.15037
54.0,76.12982
54.0,76.11013
53.0,76.089615
53.0,76.07081
54.0,76.05155
52.0,76.03103
52.0,76.01075
56.0,75.99039
54.0,75.97087
54.0,75.95241
53.0,75.93249
53.0,75.913376
53.0,75.89521
48.99999999999999,75.87585
48.99999999999999,75.85672
48.99999999999999,75.83752
50.0,75.8191
48.99999999999999,75.8016
48.99999999999999,75.78303
50.0,75.76438
53.0,75.746605
53.0,75.72958
52.0,75.711845
50.0,75.69559
50.0,75.67896
51.0,75.66133
52.0,75.6437
52.0,75.6266
52.0,75.61103
51.0,75.59488
51.0,75.578255
51.0,75.56246
53.0,75.54571
53.0,75.52887
52.0,75.51274
56.0,75.49742
56.0,75.48117
57.0,75.46484
57.0,75.44919
57.0,75.434326
57.0,75.418564
61.0,75.402725
61.0,75.38754
62.0,75.37313
62.0,75.35784
62.0,75.34248
65.0,75.32777
68.0,75.3138
68.0,75.298965
69.0,75.28408
68.0,75.26981
68.0,75.256256
73.0,75.2419
73.0,75.22746
74.0,75.21363
74.0,75.2005
77.0,75.18666
77.0,75.17258
78.0,75.15955
78.0,75.14786
78.0,75.13418
77.0,75.12108
77.0,75.10864
77.0,75.09554
83.0,75.08221
80.0,75.06986
80.0,75.05872
83.0,75.04594
83.0,75.033104
83.0,75.020805
84.0,75.00913
83.0,74.99676
83.0,74.98432
88.0,74.97242
89.0,74.96111
89.0,74.94922
89.0,74.9371
88.0,74.92589
88.0,74.91584
90.0,74.90409
88.0,74.89283
88.0,74.88215
93.0,74.870834
93.0,74.85947
94.00000000000001,74.84857
91.0,74.838234
96.00000000000001,74.8273
96.00000000000001,74.8163
97.99999999999999,74.80576
97.99999999999999,74.79577
97.99999999999999,74.78519
96.99999999999999,74.77455
96.00000000000001,74.76436
96.00000000000001,74.75471
95.00000000000001,74.74448
94.00000000000001,74.7342
95.00000000000001,74.72435
95.00000000000001,74.71502
94.00000000000001,74.70506
94.00000000000001,74.695274
95.00000000000001,74.685425
96.00000000000001,74.67599
96.00000000000001,74.66712
99.0,74.65753
97.99999999999999,74.64833
97.99999999999999,74.639626
99.0,74.63041
96.00000000000001,74.62115
96.00000000000001,74.61227
93.0,74.60387
95.00000000000001,74.5949
95.00000000000001,74.58609
92.0,74.577225
96.00000000000001,74.56874
96.00000000000001,74.56071
97.99999999999999,74.5522
96.00000000000001,74.543655
96.00000000000001,74.53547
97.99999999999999,74.52772
100.0,74.51952
100.0,74.51128
99.0,74.50338
97.99999999999999,74.49597
97.99999999999999,74.48796
99.0,74.48027
99.0,74.473
99.0,74.46533
99.0,74.4576
96.00000000000001,74.450195
96.00000000000001,74.44321
95.00000000000001,74.435814
94.00000000000001,74.428375
93.0,74.42124
91.0,74.41451
89.0,74.407394
89.0,74.40024
84.0,74.39344
80.0,74.38692
80.0,74.38024
67.0,74.37384
61.0,74.36724
61.0,74.36101
55.0,74.35443
55.0,74.34782
56.0,74.34152
53.0,74.33555
53.0,74.329285
53.0,74.32357
53.0,74.31776
53.0,74.31163
53.0,74.305466
52.0,74.299545
52.0,74.293976
52.0,74.2881
53.0,74.28219
51.0,74.276505
51.0,74.271286
48.99999999999999,74.26551
52.0,74.26015
52.0,74.25538
51.0,74.24992
52.0,74.24443
52.0,74.23923
54.0,74.23423
53.0,74.22914
53.0,74.22426
51.0,74.21922
52.0,74.214485
50.0,74.20956
53.0,74.2045
57.0,74.19979
57.0,74.19568
61.0,74.190834
60.0,74.18618
60.0,74.181816
58.99999999999999,74.17722
58.99999999999999,74.17265
58.99999999999999,74.1682
58.00000000000001,74.16413
58.00000000000001,74.16009
58.00000000000001,74.155685
55.0,74.15147
55.0,74.14752
55.0,74.14337
58.99999999999999,74.13919
58.00000000000001,74.135185
58.00000000000001,74.131485
60.0,74.12747
60.0,74.12363
60.0,74.120026
62.0,74.11626
61.0,74.11246
61.0,74.10882
61.0,74.105415
61.0,74.10186
61.0,74.098274
62.0,74.09483
61.0,74.09163
61.0,74.08828
63.0,74.08491
64.0,74.08167
64.0,74.07866
63.0,74.075516
66.0,74.07234
66.0,74.06931
67.0,74.06649
68.0,74.06355
68.0,74.06059
70.0,74.05775
70.0,74.05512
71.0,74.05238
72.0,74.04962
74.0,74.046974
74.0,74.044586
75.0,74.04197
75.0,74.03947
75.0,74.03717
77.0,74.034775
79.0,74.03241
79.0,74.03007
84.0,74.02803
84.0,74.02593
84.0,74.02375
90.0,74.02182
90.0,74.01969
90.0,74.01767
89.0,74.015816
89.0,74.01391
87.0,74.01198
88.0,74.01013
90.0,74.00846
90.0,74.00675
92.0,74.00502
88.0,74.00336
88.0,74.00188
90.0,74.00035
91.0,73.99881
91.0,73.997345
94.00000000000001,73.99603
91.0,73.99471
91.0,73.99336
90.0,73.99208
88.0,73.990944
88.0,73.989815
87.0,73.988655
88.0,73.98756
90.0,73.9866
88.0,73.98571
85.0,73.984726
85.0,73.98379
83.0,73.98315
83.0,73.98232
83.0,73.981544
81.0,73.98091
83.0,73.98029
83.0,73.97967
85.0,73.97907
86.0,73.978615
86.0,73.97819
86.0,73.97775
88.0,73.97735
88.0,73.97707
92.0,73.976845
90.0,73.9766
90.0,73.97638
96.99999999999999,73.976326
91.0,73.97627
91.0,73.97617
91.0,73.976166
89.0,73.976295
89.0,73.97639
84.0,73.97649
82.0,73.97676
82.0,73.977
80.0,73.97725
78.0,73.9776
75.0,73.97805
71.0,73.978485
71.0,73.97893
71.0,73.97946
69.0,73.98012
68.0,73.98075
65.0,73.981384
61.0,73.98212
60.0,73.98296
60.0,73.9838
60.0,73.984634
58.00000000000001,73.98555
58.00000000000001,73.9866
57.0,73.98765
58.00000000000001,73.98867
58.00000000000001,73.98983
55.0,73.99103
54.0,73.9922
54.0,73.99346
52.0,73.99483
51.0,73.99629
51.0,73.99775
50.0,73.999176
48.99999999999999,74.000725
48.99999999999999,74.00234
48.99999999999999,74.00393
50.0,74.00558
50.0,74.007416
48.99999999999999,74.00925
50.0,74.01104
50.0,74.01289
51.0,74.014946
51.0,74.017
51.0,74.019
51.0,74.02106
51.0,74.02333
51.0,74.025604
50.0,74.02782
52.0,74.03008
52.0,74.032585
52.0,74.03509
54.0,74.03751
54.0,74.04005
56.0,74.04272
57.0,74.04532
57.0,74.04796
58.99999999999999,74.05086
60.0,74.05376
60.0,74.05658
63.0,74.059494
62.0,74.06257
62.0,74.06557
63.0,74.068596
63.0,74.07191
63.0,74.075226
64.0,74.07846
64.0,74.08172
65.0,74.08528
70.0,74.08884
70.0,74.09231
70.0,74.0958
67.0,74.09961
70.0,74.10342
69.0,74.10718
68.0,74.11089
65.0,74.11477
65.0,74.11861
64.0,74.12256
65.0,74.126526
65.0,74.130844
66.0,74.13517
66.0,74.13937
66.0,74.143585
64.0,74.14817
64.0,74.15277
64.0,74.157234
69.0,74.1617
70.0,74.16655
70.0,74.17142
71.0,74.176155
71.0,74.18088
71.0,74.18601
72.0,74.191154
74.0,74.19616
74.0,74.20115
76.0,74.206566
78.0,74.212
78.0,74.21728
82.0,74.222534
85.0,74.22824
85.0,74.23396
86.0,74.239525
88.0,74.24506
88.0,74.25107
89.0,74.25709
89.0,74.26293
89.0,74.26875
89.0,74.27506
89.0,74.28139
89.0,74.28753
90.0,74.29367
90.0,74.30024
90.0,74.306656
91.0,74.31311
91.0,74.3198
91.0,74.32611
91.0,74.33224
92.0,74.33931
92.0,74.34641
94.00000000000001,74.35331
94.00000000000001,74.36015
94.00000000000001,74.36756
94.00000000000001,74.374985
94.00000000000001,74.3822
94.00000000000001,74.38935
94.00000000000001,74.39709
94.00000000000001,74.40485
94.00000000000001,74.412384
95.00000000000001,74.419846
95.00000000000001,74.42792
95.00000000000001,74.43602
95.00000000000001,74.443886
96.00000000000001,74.45167
96.00000000000001,74.46008
96.00000000000001,74.46853
96.99999999999999,74.47672
96.99999999999999,74.48483
96.00000000000001,74.4936
96.00000000000001,74.502396
96.00000000000001,74.510925
96.00000000000001,74.51936
96.99999999999999,74.52849
96.99999999999999,74.537636
97.99999999999999,74.54651
97.99999999999999,74.55529
97.99999999999999,74.56477
99.0,74.57428
97.99999999999999,74.5835
97.99999999999999,74.59262
97.99999999999999,74.60246
97.99999999999999,74.612335
97.99999999999999,74.62191
97.99999999999999,74.63136
96.99999999999999,74.64158
96.99999999999999,74.65182
96.99999999999999,74.66175
97.99999999999999,74.67156
97.99999999999999,74.68214
96.00000000000001,74.69275
96.00000000000001,74.70303
95.00000000000001,74.713196
95.00000000000001,74.72415
94.00000000000001,74.73513
94.00000000000001,74.74578
93.0,74.75629
93.0,74.76762
93.0,74.77898
80.0,74.789986
80.0,74.80084
80.0,74.812546
81.0,74.82428
79.0,74.835655
79.0,74.84686
74.0,74.85895
72.0,74.871056
72.0,74.88279
71.0,74.89435
72.0,74.9068
73.0,74.91928
72.0,74.93137
73.0,74.94328
73.0,74.95611
73.0,74.96896
73.0,74.98141
73.0,74.99366
80.0,75.00685
82.0,75.02007
82.0,75.03287
83.0,75.045456
83.0,75.05901
83.0,75.07259
79.0,75.08573
74.0,75.098656
74.0,75.112564
74.0,75.126495
72.0,75.13997
72.0,75.15322
73.0,75.16747
